date_time_IST,x_axis,y_axis,z_axis,x_gyro,y_gyro,z_gyro,acc,gyro
2022-09-18 13:16:58,0.14982,0.98234,-1.99153,0.551,1.40499,-1.0006,2.2256751,2.815817272
2022-09-18 13:17:02,-0.71931,-0.32501,1.98616,0.25045,2.08916,-0.86621,2.13725757,3.111716438
2022-09-18 13:17:04,-0.55583,1.8749,-0.82277,2.52043,0.91019,-0.32131,2.121590788,2.33084393
2022-09-18 13:17:05,-0.25132,0.78275,2.24431,0.71838,0.03299,1.92178,2.390143653,3.06710179
2022-09-18 13:17:08,-0.13225,-1.26831,2.80795,3.25102,-0.48991,0.24312,3.08393961,3.13206045
2022-09-18 13:17:11,-2.0657,0.94867,-1.65139,-9.79216,-5.03108,1.27304,2.809658376,5.901404663
2022-09-18 13:17:12,0.64611,0.0571,1.10825,0.47037,-0.12584,2.80998,1.284109265,3.092047851
2022-09-18 13:17:15,-2.0047,2.10816,-3.06074,-2.97002,-8.95161,2.81486,4.222711217,10.29009468
2022-09-18 13:17:17,1.57624,1.20438,1.27466,2.16735,-2.51432,-1.53083,2.357927445,3.771613367
2022-09-18 13:17:18,-0.8335,0.12249,0.00878,2.94803,0.81001,2.13436,0.8424981534,2.433395148
2022-09-18 13:17:19,0.4353,-0.72517,1.29271,-0.23457,-1.94133,1.091,1.544816094,2.710258278
2022-09-18 13:17:21,-3.85569,2.97729,-7.52642,0.22113,-3.07631,1.54304,8.965355494,9.60324189
2022-09-18 13:17:22,1.03212,1.46449,-3.30815,-0.07819,-2.43491,1.33413,3.76216149,4.675740438
2022-09-18 13:17:23,-0.43822,-0.30695,1.60698,2.08305,4.17221,-1.18141,1.693705934,4.655287925
2022-09-18 13:17:25,2.31605,1.27563,0.71346,2.73057,-10.29551,5.24244,2.738675715,11.87354404
2022-09-18 13:17:27,0.04587,0.13469,-0.0527,0.62919,-1.59191,1.76784,0.1517324718,2.383790775
2022-09-18 13:17:30,6.5797,-3.77614,-1.25953,1.16186,-9.15564,-1.16186,7.690130117,12.01306637
2022-09-18 13:13:01,-0.19325,1.5494,-1.42935,7.89726,1.37567,-6.93576,2.116843722,7.380939105
2022-09-18 13:13:02,-2.03594,-0.14298,-0.50654,-4.65601,-6.59367,-3.01645,2.102873685,7.549671013
2022-09-18 13:13:03,-0.20447,1.7241,-1.36982,-11.39141,-1.82771,2.60351,2.211500763,3.874212667
2022-09-18 13:13:07,-0.42993,1.31174,0.74762,-0.45082,-0.21136,0.23824,1.569852635,1.601832901
2022-09-18 13:13:08,0.23375,-0.30207,-0.54314,-1.26816,-2.32373,1.08001,0.6639927763,2.647079357
2022-09-18 13:13:09,-0.50654,-0.07222,-1.63773,-0.51557,-2.13192,0.58032,1.715796623,2.797465324
2022-09-18 13:13:11,1.80121,-1.32931,0.366,-1.26816,-1.51494,-1.26449,2.268342686,3.006552295
2022-09-18 13:13:12,-1.07506,0.59341,0.23522,7.22409,1.19485,-3.14473,1.250287119,3.58890111
2022-09-18 13:13:15,-0.29378,-0.11761,-0.1425,4.74886,0.02688,1.2315,0.3470519421,1.279749911
2022-09-18 13:13:16,0.40602,-1.05798,-3.0783,0.25778,-1.2315,-1.42698,3.280259869,3.783248469
2022-09-18 13:13:19,0.18202,0.03904,0.91988,2.80143,0.26878,-2.34939,0.9385278986,2.544152251
2022-09-18 13:13:23,-1.94468,-0.5285,0.1913,1.05435,-1.92178,-2.05739,2.024274745,3.467532296
2022-09-18 13:13:25,-1.17315,-0.72614,1.08922,0.57788,-1.65056,-1.20096,1.757828328,2.693810251
2022-09-18 13:13:28,5.92774,-0.67978,-15.49205,-0.2138,-0.33353,-0.72449,16.60131969,16.62046761
2022-09-18 13:13:29,-0.89938,2.34972,2.01593,-2.19178,-1.60657,-0.39706,3.223979254,3.623915843
2022-09-18 13:13:31,1.99641,-0.12151,-1.05213,3.63587,-3.63465,-1.6359,2.259954669,4.581947679
2022-09-18 13:13:32,-1.5006,0.52216,0.77446,0.33964,-1.99264,-0.63286,1.767551899,2.737766547
2022-09-18 13:13:33,0.11907,-0.6261,-0.54168,-0.41417,1.03236,4.13311,0.8364186137,4.341423907
2022-09-18 13:13:35,1.7568,-0.3499,1.89881,-1.09833,-2.26631,0.4496,2.61041293,3.486051756
2022-09-18 13:13:39,2.06131,-0.13615,-0.82326,1.58703,3.85944,1.55648,2.223801422,4.718389542
2022-09-18 13:13:40,-1.93834,-0.48019,-0.56901,-4.93457,5.82398,3.56867,2.076419219,7.13902412
2022-09-18 13:13:41,-1.69629,0.72858,1.03505,3.18627,1.31092,-0.832,2.116496417,2.624936633
2022-09-18 13:13:42,-0.0205,-0.07808,-0.87303,1.75074,-0.26389,-1.30359,0.8767543084,1.593010652
2022-09-18 13:13:44,-0.71394,-1.03798,1.65725,4.127,-3.8961,0.3372,2.081727736,4.430224533
2022-09-18 13:13:45,2.21503,-3.98891,-0.8945,0.79901,3.2388,1.4282,4.649504397,5.843583816
2022-09-18 13:13:46,-0.42505,0.23863,0.9965,1.57114,1.45874,0.74281,1.109334949,1.977451166
2022-09-18 13:13:47,0.26742,-1.56843,0.30744,0.84299,-0.08796,1.54304,1.620495441,2.239355907
2022-09-18 13:13:48,0.98186,0.0122,-1.29662,1.09223,1.58092,1.3158,1.626475122,2.622224058
2022-09-18 13:13:53,-1.47132,0.64465,-1.84806,-1.21562,-2.91505,0.60964,2.448608161,3.855497291
2022-09-18 13:11:50,1.04676,-0.60268,0.57096,3.70673,-0.10751,5.01276,1.336010854,5.188857892
2022-09-18 13:11:51,0.4553,0.08101,-0.52948,-0.60598,-2.72079,-1.49662,0.7030005551,3.183830936
2022-09-18 13:11:57,1.01553,-0.40992,0.4475,-4.66334,-0.98349,-2.39581,1.183043464,2.847235497
2022-09-18 13:11:59,0.24254,-0.83887,-1.71142,-1.55404,-1.16675,-1.06046,1.921324269,2.485431133
2022-09-18 13:12:00,1.36835,-1.4518,0.92427,-0.72693,-2.8112,-4.27972,2.198722355,5.572542392
2022-09-18 13:12:02,1.5616,1.43814,-0.34258,19.9936,-3.80202,-16.80855,2.150395842,17.36683366
2022-09-18 13:12:03,-0.4719,3.77712,1.16876,3.91198,1.11177,-1.05802,3.981874564,4.267407163
2022-09-18 13:12:05,-0.94721,0.92427,-0.92769,-1.34268,-0.05986,-0.7929,1.616196323,1.801211865
2022-09-18 13:12:07,-1.73191,-0.9555,0.55388,3.65419,-15.04193,8.06586,2.054087523,17.19119051
2022-09-18 13:12:08,1.02236,-0.69442,1.48108,-0.4105,-4.08302,-1.3268,1.928998982,4.706642926
2022-09-18 13:12:09,-0.82618,1.02578,1.61821,5.53566,-17.55503,-4.08058,2.086480674,18.1434179
2022-09-18 13:12:10,-2.4849,0.01269,-0.7847,5.78611,8.50568,-10.0475,2.605886248,13.41974261
2022-09-18 13:12:12,-0.26694,0.33526,-0.03904,-0.71105,0.17349,1.58825,0.4303258682,1.654635064
2022-09-18 13:12:13,0.16982,-0.77836,-3.04024,0.20036,-1.23395,-1.73852,3.142887586,3.797739693
2022-09-18 13:12:14,-1.14241,0.12932,-0.77104,-0.81978,4.99076,-1.78006,1.384314615,5.476552377
2022-09-18 13:12:20,0.50508,0.34746,3.13345,0.11729,1.35856,1.37445,3.192858149,3.732176474
2022-09-18 13:12:22,-3.07879,0.35917,2.39998,1.54304,1.85703,-0.04154,3.920185576,4.337988122
2022-09-18 13:12:24,-1.04432,-1.18926,-0.60951,3.08731,1.52961,2.46912,1.696008859,3.363436691
2022-09-18 13:12:25,0.34209,-0.52704,0.09711,0.33353,0.46426,0.20036,0.6357885512,0.8123475605
2022-09-18 13:12:28,-0.06832,1.71239,-0.1425,1.75318,0,-0.28344,1.719666649,1.74286879
2022-09-18 13:12:29,-1.9193,-0.15811,0.35478,-1.47218,1.61268,-2.49844,1.958208393,3.560550425
2022-09-18 13:12:31,1.35713,-1.32102,0.40016,7.34626,9.53438,7.00295,1.935723044,11.98719043
2022-09-18 13:12:33,-3.71514,1.28637,-2.04716,-2.48866,-0.94684,-2.76233,4.432592589,5.307998688
2022-09-18 13:12:35,0.4797,-0.33428,-2.30434,1.25472,1.72997,0.85032,2.377359469,3.060666324
2022-09-18 13:12:36,1.1995,-0.20984,-0.66612,0.22969,4.14533,2.31884,1.388001776,4.948467307
2022-09-18 13:12:37,0.20789,0.29768,-0.40797,5.60163,1.13499,2.53509,0.5461420652,2.830751625
2022-09-18 13:12:38,-0.01952,-0.81642,0.80178,-2.27364,3.18138,-1.6078,1.144453501,3.743791308
2022-09-18 13:12:40,1.15363,0.11907,2.95582,-1.18386,-2.21377,-1.16431,3.175202626,4.042067182
2022-09-18 13:12:43,-1.647,0.37332,-1.72996,0.05376,-2.71346,1.76784,2.417589383,4.041393554
2022-09-18 13:08:22,-0.8989,0.77006,3.55898,-1.31214,1.15698,0.31398,3.750646911,3.937580274
2022-09-18 13:08:25,-0.59341,-1.62016,-2.28384,7.69079,-9.07378,-1.78006,2.86233803,9.679621692
2022-09-18 13:08:26,3.37745,1.3381,-0.50215,-0.40684,-0.24068,0.58154,3.667401633,3.721014696
2022-09-18 13:08:28,-0.07954,0.04392,0.0205,-1.25105,-2.34572,1.43431,0.09314412488,2.751058582
2022-09-18 13:08:29,0.7281,-1.33761,1.18682,-0.5681,-2.03174,0.59743,1.930769752,2.865791665
2022-09-18 13:08:30,-2.42097,0.58902,0.47238,-4.39456,-4.56927,2.30296,2.535977753,5.710782456
2022-09-18 13:08:32,-0.37771,1.01504,-0.09223,-3.48559,-0.63774,1.68843,1.086957873,2.106890028
2022-09-18 13:08:37,-0.02977,-2.23846,2.38046,6.61078,-2.06717,-2.99812,3.267748343,4.892861594
2022-09-18 13:08:38,0.28158,-1.53915,-1.91979,1.74096,-0.71716,0.85032,2.476663817,2.715000227
2022-09-18 13:08:39,-2.28091,10.52177,2.09108,5.52466,-5.31574,-0.43616,10.967352,12.1954966
2022-09-18 13:08:43,0.10297,0.02489,-1.97103,-1.2877,-0.58643,-0.98716,1.973874767,2.283542556
2022-09-18 13:08:45,-1.38543,-0.41724,-1.88661,3.42084,-9.67121,-0.72815,2.377562364,9.985755258
2022-09-18 13:08:46,1.30735,-0.05661,-0.70955,6.72684,2.99935,12.92468,1.488566397,13.35137759
2022-09-18 13:08:53,-0.2928,1.50011,1.02138,2.50699,-2.34572,-0.63408,1.838281523,3.046922828
2022-09-18 13:08:55,0.39382,-0.01415,0.53778,1.43675,-0.96028,1.01037,0.6667096394,1.545149494
2022-09-18 13:08:58,-1.87441,0.55437,-0.87645,-2.1759,-4.08424,1.72508,2.142172623,4.924004562
2022-09-18 13:09:01,3.35842,6.98816,15.9293,-3.32677,0.2419,-2.43979,17.71598046,17.88482749
2022-09-18 13:09:02,0.04929,0.14738,-0.12054,0.59132,-1.13132,0.48503,0.1966729776,1.246522885
2022-09-18 13:09:05,0.2928,-3.52726,-0.34892,-2.78799,-0.74159,-4.2504,3.556548905,5.591502124
2022-09-18 13:09:09,-0.1381,0.03855,0.94233,0.96761,-1.12766,0.94318,0.953175504,1.752069956
2022-09-18 13:09:14,2.24529,-0.5529,2.28921,3.32799,-0.80145,-5.58941,3.253845113,6.517003473
2022-09-18 13:09:15,-2.24334,-0.15811,-0.72712,0.74037,-1.78495,1.29381,2.363530542,3.232068601
2022-09-18 13:09:16,0.0771,1.86806,0.37186,1.52105,-0.73059,-0.26756,1.906271868,2.058937234
2022-09-18 13:09:17,0.61049,0.34502,-1.59381,0.05498,-2.76966,0.34575,1.741254478,3.289760893
2022-09-18 13:09:20,0.57389,1.43618,3.03536,-5.36461,2.91382,1.06046,3.406665973,4.606549192
2022-09-18 13:09:21,1.52793,0.48946,-0.66954,2.5412,-4.959,-14.38464,1.738512292,15.31443678
2022-09-18 13:04:52,-1.57038,-1.07702,0.53387,-2.53142,2.81853,-0.59743,1.977645722,3.49458389
2022-09-18 13:04:54,0.99991,-1.80804,-0.03953,-4.22474,1.35612,3.8179,2.066492504,4.548165909
2022-09-18 13:04:56,0.05026,-0.04099,0.0205,3.52958,-0.1295,2.81486,0.06801836296,2.818658115
2022-09-18 13:05:01,1.4152,-0.08442,0.87986,4.85882,-26.79375,16.19036,1.668553684,31.34991017
2022-09-18 13:05:04,-1.27222,-0.44945,-0.57145,-6.95408,-0.66829,2.48988,1.465300015,2.965336081
2022-09-18 13:05:07,-0.30402,0.67149,-1.57331,-1.51861,1.26082,1.15576,1.737420886,2.438048315
2022-09-18 13:05:08,0.45335,1.72459,1.81194,20.92945,-2.69147,-12.89902,2.542216249,13.41982083
2022-09-18 13:05:09,0.49044,0.43578,-2.55468,-2.03296,1.65789,0.0171,2.637579478,3.115400001
2022-09-18 13:05:13,2.28628,-2.17941,-0.12493,5.09095,0.40439,5.40249,3.161093433,6.27239517
2022-09-18 13:05:15,0.7969,0.2601,1.5289,-2.99935,-1.06901,-1.05191,1.743627492,2.299898663
2022-09-18 13:05:16,0.25181,-0.73883,-1.94175,-3.36098,-2.28219,2.93826,2.092766377,4.268657181
2022-09-18 13:05:17,0.04441,0.3133,-4.97955,-2.02318,-1.70309,1.91934,4.989593905,5.610742279
2022-09-18 13:05:18,-0.66075,0.20496,-1.30833,-15.12745,-3.31333,-0.58643,1.479975187,3.675919257
2022-09-18 13:05:19,0.53387,-1.8583,-0.21814,0.58399,-1.70065,0.41172,1.945734084,2.616792867
2022-09-18 13:05:20,-2.31263,1.83342,1.5411,-2.12947,-1.63223,-0.66218,3.329365649,3.766607592
2022-09-18 13:05:22,1.41471,0.63098,1.25758,-1.80572,-8.10373,-4.97366,1.995256274,9.715388891
2022-09-18 13:05:23,0.59585,-1.67823,-2.0252,-1.39399,-2.474,1.00915,2.696836702,3.79631241
2022-09-18 13:05:25,-0.63928,0.43481,-1.60845,-5.51611,0.09652,7.21798,1.78461482,7.435953298
2022-09-18 13:05:27,-2.3019,1.39178,0.92427,-2.18934,-1.85092,-0.03176,2.844304873,3.393668186
2022-09-18 13:05:29,3.28473,-0.76274,3.49896,3.38053,-5.65416,2.27608,4.85941813,7.795127326
2022-09-18 13:05:33,-0.88718,0.43969,-2.318,-7.39879,-1.23883,-1.52227,2.520622869,3.194611928
2022-09-18 13:05:36,-0.77934,0.15323,0.79739,-4.71221,6.84291,1.84603,1.125469271,7.176344829
2022-09-18 13:05:39,0.05319,0.8579,-1.49084,-1.63345,-1.67621,2.79776,1.720879279,3.687623418
2022-09-18 13:05:47,0.20447,0.56071,-0.244,3.44283,3.31577,5.93761,0.6447787876,6.831199228
2022-09-18 13:05:48,0.0937,1.08092,0.61586,-1.8387,1.92545,-0.42027,1.247578164,2.332474191
2022-09-18 13:05:49,0.93208,0.23912,0.94379,-1.66033,0.94562,1.67866,1.347846825,2.351337416
2022-09-18 13:05:50,0.26352,0.65246,-1.40593,-0.00489,0.88453,2.94681,1.572191466,3.455122068
2022-09-18 13:05:51,-1.38885,-0.01171,-0.20838,2.10748,-0.41172,0.11606,1.404444257,1.46814405
2022-09-18 13:01:22,0.19764,0.0083,-0.11907,0.34575,5.69082,-1.4111,0.2308855225,5.867703435
2022-09-18 13:01:24,-0.41773,0.09272,-0.08589,3.10808,1.14965,2.69636,0.4364314876,2.963532489
2022-09-18 13:01:27,-1.0004,2.44976,1.36542,2.11481,0.53145,-1.56137,2.977666199,3.403940565
2022-09-18 13:01:28,0.20447,0.10102,-1.50597,-3.40374,-4.87714,-7.53074,1.523141051,9.100466922
2022-09-18 13:01:35,0.9028,-0.69735,0.45823,7.87038,-6.29191,1.65911,1.229357391,6.622091591
2022-09-18 13:01:38,-0.82374,-1.64798,0.40943,4.17831,-2.61817,0.78679,1.887331077,3.322028183
2022-09-18 13:01:39,2.02178,0.42798,0.2479,-3.78492,4.25284,9.2546,2.081397525,10.39550311
2022-09-18 13:01:43,-0.92915,-0.79934,-1.20585,0.8601,0.25412,1.53327,1.719400588,2.317721348
2022-09-18 13:01:44,-0.51533,0.13176,-0.18154,-4.4923,0.50702,-1.54549,0.5620342321,1.720898341
2022-09-18 13:01:45,-0.48166,1.15754,-0.31769,-4.29804,1.02014,-1.10567,1.293376257,1.983938989
2022-09-18 13:01:46,-0.16104,-0.18593,-0.69442,-1.29625,-0.89186,-1.57114,0.7366973482,1.951055648
2022-09-18 13:01:48,-1.13948,-0.61781,-1.53671,-0.44593,-1.86192,-0.07453,2.010368496,2.741146165
2022-09-18 13:01:50,3.32767,-0.93062,0.05368,-1.81427,-3.25224,-1.37078,3.455766595,4.939476246
2022-09-18 13:01:52,1.39324,-0.98234,1.00382,7.09825,2.46545,0.62308,1.978323575,3.221868488
2022-09-18 13:01:54,4.54767,1.38299,-4.08358,0.49847,1.96576,2.25409,6.266545251,6.943682272
2022-09-18 13:01:55,-2.17209,2.37266,0.44506,5.36706,2.01708,3.82768,3.247394163,5.409742578
2022-09-18 13:01:58,0.86669,-0.80374,0.65636,9.96687,-0.72326,-0.15272,1.352019968,1.540904416
2022-09-18 13:01:59,1.26782,-1.09946,-1.4723,2.80998,2.43979,0.79779,2.232453165,3.401895246
2022-09-18 13:02:04,1.90564,-1.21756,0.69345,-1.95232,-1.7825,-0.84544,2.365330646,3.080075341
2022-09-18 13:02:05,-0.48946,0.66173,1.30198,1.92422,-10.58018,-8.61197,1.540327759,13.7287598
2022-09-18 13:02:07,0.78666,0.66417,-3.52336,0.19425,0.04398,-0.91019,3.670697677,3.78211601
2022-09-18 13:02:08,0.26791,0.69394,1.13753,-0.57299,-2.70124,-0.96639,1.35915525,3.174572438
2022-09-18 13:02:09,0.4475,-0.07369,1.8871,0.1124,-3.59433,-0.28711,1.940833037,4.094932622
2022-09-18 13:02:10,-2.12182,0.34062,0.18154,-3.67741,-5.09706,2.04151,2.156640644,5.899057772
2022-09-18 13:02:12,4.02502,-0.44896,0.42163,2.51676,-1.40621,4.3066,4.07186971,6.09133426
2022-09-18 13:02:13,0.69296,0.91793,-1.27905,0.54245,-4.46909,-2.19545,1.720104052,5.267971534
2022-09-18 13:02:14,2.39608,-0.72078,-1.3215,0.50946,-0.09896,-1.97431,2.829679386,3.451779032
2022-09-18 13:02:15,-0.76421,0.30549,-0.20008,-6.77449,2.75989,0.72937,0.8469787899,2.977641093
2022-09-18 13:02:16,0.16006,0.43627,2.13158,-0.22724,0.56322,2.01097,2.181647087,3.02006641
2022-09-18 13:02:17,0.16885,-0.65002,-1.9886,12.09146,3.20826,-0.99449,2.098944088,3.960745999
2022-09-18 13:02:20,1.0897,0.2074,-0.9067,-1.17653,-5.79466,-0.31887,1.432677821,5.97765241
2022-09-18 12:54:21,1.55818,-1.39617,1.32834,-1.40621,-1.40865,-0.36652,2.478245899,2.874079761
2022-09-18 12:54:23,0.7198,0.25181,-0.8013,0.64019,-0.05986,0.2419,1.106165452,1.133887488
2022-09-18 12:54:25,0.6871,0.41334,-1.67726,-0.87598,-2.29563,0.99693,1.859074359,3.117682472
2022-09-18 12:54:26,1.06872,-1.03554,1.96127,-0.33353,-0.78191,0.38362,2.461927201,2.611442723
2022-09-18 12:54:29,-0.43969,1.54306,-0.47531,1.38544,-2.32617,4.60959,1.673404032,5.427676104
2022-09-18 12:54:30,1.39568,-0.6017,-0.12834,-5.56864,-7.8997,-0.24435,1.525266111,8.049310761
2022-09-18 12:54:34,0.81838,-0.99064,1.31565,-0.9615,-0.55222,-0.29688,1.839034626,1.942970154
2022-09-18 12:54:35,2.48441,-0.33086,1.85538,-1.4954,-2.11604,-0.6524,3.118364368,3.824584601
2022-09-18 12:54:38,-0.24742,0.30305,0.1098,0.74037,-1.28648,-0.33598,0.406339758,1.39033282
2022-09-18 12:54:40,3.24569,-1.64602,-0.66514,0.53145,-1.9902,-0.07086,3.699499512,4.201453774
2022-09-18 12:54:41,-0.2845,1.97298,-0.54363,-3.49781,-1.51617,1.69332,2.066185836,3.071681624
2022-09-18 12:54:44,2.35606,-1.35664,-0.3621,-3.11541,-5.72625,-0.75259,2.742737177,6.393663894
2022-09-18 12:54:45,0.95794,-0.25522,0.05905,-6.74761,-2.68292,0.2248,0.993112881,2.869645964
2022-09-18 12:54:55,-1.19706,0.37039,-0.34843,-2.02441,-4.06958,1.99997,1.300594041,4.717298617
2022-09-18 12:54:58,-1.45473,-0.05612,-0.76567,-1.56504,-1.94866,-2.2492,1.644882785,3.400267021
2022-09-18 12:55:00,-0.29475,-0.24302,0.12737,1.54915,-3.88754,-2.75867,0.4026902033,4.78386735
2022-09-18 12:55:04,1.48059,0.05661,1.44106,-0.73182,-2.52898,-0.63774,2.066883007,3.327830752
2022-09-18 12:55:05,-1.0575,0.32403,-1.47083,-2.25653,-3.0079,3.91076,1.840283288,5.265752441
2022-09-18 12:55:15,-0.58365,-8.1862,1.1834,0.69883,-1.43431,1.03725,8.291860667,8.478684218
2022-09-18 12:55:20,0.14396,0.03904,-0.3211,-2.91016,-7.28762,-1.41598,0.3540534044,7.43234542
2022-09-18 12:51:57,1.41081,-0.97454,0.70174,-2.03051,-2.03051,-0.54733,1.852714791,2.802693898
2022-09-18 12:51:59,1.76461,-0.77836,-1.3503,12.07313,-1.30847,-3.21804,2.354358263,4.196531665
2022-09-18 12:52:00,0.01269,-0.22204,2.03838,3.34998,-0.3262,-1.39522,2.050476974,2.501499772
2022-09-18 12:52:04,2.90604,-1.82756,0.25278,-2.1307,-2.58884,-0.35064,3.442229185,4.321340385
2022-09-18 12:52:07,0.37039,-0.78568,2.04618,-0.46059,-0.83078,0.91996,2.222911246,2.545163299
2022-09-18 12:52:10,-1.29662,-1.83439,4.50863,-4.51063,5.49778,-3.94496,5.037256652,8.43577198
2022-09-18 12:52:11,-1.47327,-0.8579,1.77242,-1.5687,1.97065,-1.21196,2.459266061,3.376432736
2022-09-18 12:52:15,0.06637,0.1708,-0.67051,-0.97738,-2.50821,1.091,0.6950980341,2.822155148
2022-09-18 12:52:16,0.27279,-0.60073,-1.91247,-0.64996,-0.60476,-1.15209,2.023074991,2.4053853
2022-09-18 12:52:19,0.74762,0.31086,-1.0736,-30.02522,-12.98454,1.83504,1.344688278,13.1823305
2022-09-18 12:52:20,1.9193,2.2204,0.58267,-4.51063,4.33592,0.35552,2.99222208,5.280150537
2022-09-18 12:52:21,-1.62162,1.30394,0.99454,-1.17164,-1.80327,0.50702,2.306300232,2.971173629
2022-09-18 12:52:22,0.62074,0.13322,-1.76607,1.50884,-1.6249,2.89672,1.876717603,3.81488607
2022-09-18 12:52:24,-1.44058,0.7725,1.48108,-2.82953,0.93951,-1.16431,2.205816165,2.665318324
2022-09-18 12:52:25,1.16193,-1.08238,2.0374,-1.36712,1.70431,-0.70616,2.583142766,3.174265438
2022-09-18 12:52:26,1.76949,3.49018,0.3133,-6.2015,-6.16118,-0.88209,3.925634749,7.358588855
2022-09-18 12:52:32,-1.2322,-0.60463,-0.55632,-13.31441,-10.3566,1.20463,1.481008514,10.53108177
2022-09-18 12:52:35,0.00683,-0.00634,-0.0039,-4.17831,1.19485,-2.83808,0.01010220273,3.079361405
2022-09-18 12:52:38,-2.0457,-0.00146,-0.2684,-0.09407,-2.93337,-1.35368,2.063232702,3.833280355
2022-09-18 12:52:40,2.07595,-0.18154,2.76598,3.08853,-9.08967,-2.53142,3.463115726,10.05103768
2022-09-18 12:52:45,-0.59926,1.34834,0.70467,-2.64871,1.09467,1.57481,1.635143147,2.520321816
2022-09-18 12:52:48,1.49816,0.45579,1.32736,-0.29932,-2.43979,-0.97494,2.052830358,3.334245901
2022-09-18 12:52:50,-1.46302,0.02879,-1.24684,-2.20033,-4.00483,0.88209,1.92246362,4.529085169
2022-09-18 12:52:51,0.44701,0.77543,-3.14858,0.78313,-0.81489,-0.57177,3.273326388,3.421349483
2022-09-18 12:52:52,-1.02431,0.0161,-0.15567,-3.17772,1.76296,1.25227,1.036196572,2.397897298
2022-09-18 12:52:53,-0.19081,-1.83342,0.48214,-2.34206,-3.63831,2.02563,1.905333654,4.579385645
2022-09-18 12:53:07,1.29027,-1.05896,0.7847,-0.00855,-0.8772,-0.48136,1.844436782,2.098364681
2022-09-18 12:49:39,-0.02782,0.03758,0.00878,-4.34691,0.20036,-2.17346,0.04757412322,2.183193944
2022-09-18 12:49:41,0.88377,-1.3381,-2.7533,1.49418,0.51068,-3.44283,3.186255155,4.718696259
2022-09-18 12:49:43,-2.6435,-0.25181,2.45366,2.86251,0.70127,-1.97554,3.61551489,4.179292503
2022-09-18 12:49:47,0.03416,-0.0039,0.20984,7.6016,0.56444,0.32865,0.2126380521,0.686890295
2022-09-18 12:49:51,2.26383,0.52606,1.28881,-4.28949,-1.47829,7.34992,2.657573444,7.954204042
2022-09-18 12:49:55,0.30939,0.47531,-3.1071,0.73059,0.09896,0.03054,3.158435084,3.160132584
2022-09-18 12:50:02,0.27572,0.20398,-0.74371,1.4392,0.51435,-1.3268,0.8189834692,1.641855074
2022-09-18 12:50:03,-0.29085,-0.56315,0.65685,-1.87047,-0.43127,1.12155,0.9127888954,1.508990319
2022-09-18 12:50:06,-0.76128,1.56697,0.19276,-0.74525,0.50213,-3.47338,1.752740322,3.92283084
2022-09-18 12:50:07,0.06393,0.20398,1.66798,5.68715,0.31521,-3.28034,1.681621885,3.6997081
2022-09-18 12:50:08,1.72459,-0.85498,-0.19813,-0.72449,2.0183,0.31887,1.935059938,2.814190813
2022-09-18 12:50:11,-1.07994,-0.24937,1.10434,0.20647,1.22173,2.21866,1.564615811,2.977095737
2022-09-18 12:50:14,2.88994,0.56657,-0.90866,9.21673,-12.86481,6.81114,3.081950318,14.87929374
2022-09-18 12:50:18,-2.13988,1.79877,-0.16836,2.744,6.56435,-4.19053,2.800536559,8.276124553
2022-09-18 12:50:20,-0.8989,0.38162,1.90759,0.09407,2.07327,-0.81489,2.143024648,3.091124204
2022-09-18 12:50:23,-0.04734,0.0893,-0.00878,-0.30421,2.82953,3.90831,0.1014527181,4.826118495
2022-09-18 12:50:31,0.87694,0.85937,-1.61333,3.09342,-0.47525,-0.34819,2.027405793,2.11127286
2022-09-18 12:50:32,1.94126,-0.4719,-1.5494,0.86865,-1.07268,-2.0745,2.528204967,3.441803741
2022-09-18 12:50:33,-0.09662,-0.05856,-0.35624,0.40195,-2.58151,1.2425,0.3737266857,2.889233768
2022-09-18 12:50:35,0.00634,-1.43326,-0.76323,-8.03043,-0.06964,-1.32191,1.623820943,2.095015569
2022-09-18 12:50:36,-1.3176,-0.85205,1.86026,2.27364,-0.80023,-1.2596,2.433644639,2.854748052
2022-09-18 12:50:37,0.08296,0.1991,0.08442,-1.08367,-16.79878,2.10382,0.2316244978,16.93158935
2022-09-18 12:48:27,-0.39967,1.11118,0.92281,-0.79412,-4.7342,-2.38359,1.498677883,5.508192655
2022-09-18 12:48:31,-0.06344,-0.96819,-1.63773,1.06535,-2.57296,1.11422,1.903569295,3.388979999
2022-09-18 12:48:33,1.44448,0.33135,1.08043,-0.551,-2.10382,-0.54856,1.834024067,2.844401685
2022-09-18 12:48:34,-0.62025,1.08482,0.69638,-1.18508,1.47096,-2.86373,1.430555696,3.522947975
2022-09-18 12:48:35,0.98234,1.16388,-3.93182,0.47281,-3.11052,-0.00244,4.216493453,5.239671523
2022-09-18 12:48:36,2.41755,-0.21033,2.22235,0.11606,-1.40621,0.1686,3.290535858,3.582384507
2022-09-18 12:48:42,2.48929,-0.59878,2.19942,-1.55526,-1.65056,1.18508,3.375285251,3.939709818
2022-09-18 12:48:43,1.02187,-1.30589,0.68613,0.92118,-0.64874,0.97616,1.79453096,2.14338361
2022-09-18 12:48:44,0.95941,1.03358,-1.77339,0.832,-2.71468,0.79412,2.265759753,3.624055923
2022-09-18 12:48:46,0.47775,0.03855,-0.42505,1.67743,-2.51554,-1.50151,0.6406236551,2.998811838
